Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
51100,6,21/02/2018 02:30:10,1124,5,2,935,315,935,0,187.0,418.1447118,315,0,157.5,222.7386361,1112099.644,6227.758007,187.3333333,226.2871332,577,3,1124,281.0,409.6282868,879,3,577,577.0,0.0,577,577,0,0,0,0,124,40,4448.398577,1779.359431,0,935,156.25,333.4104078,111162.5,0,0,1,1,0,0,0,1,0,178.5714286,187.0,157.5,0,0,0,0,0,0,5,935,2,315,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:12:42,1553,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1287.830006,1553.0,0.0,1553,1553,1553,1553.0,0.0,1553,1553,0,0.0,0.0,0,0,0,0,0,0,40,0,1287.830006,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:15:44,19517,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,102.4747656,19517.0,0.0,19517,19517,19517,19517.0,0.0,19517,19517,0,0.0,0.0,0,0,0,0,0,0,40,0,102.4747656,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
62666,6,21/02/2018 02:21:25,1185,5,2,935,284,935,0,187.0,418.1447118,284,0,142.0,200.8183259,1028691.983,5907.172996,197.5,244.1038713,629,8,1185,296.25,435.156198,933,8,629,629.0,0.0,629,629,0,0,0,0,124,40,4219.409283,1687.763713,0,935,152.375,331.4763243,109876.5536,0,0,1,1,0,0,0,1,0,174.1428571,187.0,142.0,0,0,0,0,0,0,5,935,2,284,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:17:05,6013,3,4,261,935,261,0,87.0,150.6884203,935,0,233.75,467.5,198902.3782,1164.144354,1002.166667,2046.865645,5157,4,5440,2720.0,3446.438452,5157,283,6009,2003.0,2988.258188,5440,20,0,0,0,0,72,92,498.9190088,665.2253451,0,935,149.5,330.2691543,109077.7143,0,0,1,1,0,0,0,1,1,170.8571429,87.0,233.75,0,0,0,0,0,0,3,261,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:16:43,9663,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,206.9750595,9663.0,0.0,9663,9663,9663,9663.0,0.0,9663,9663,0,0.0,0.0,0,0,0,0,0,0,40,0,206.9750595,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
57076,6,21/02/2018 02:18:52,7541,5,2,935,308,935,0,187.0,418.1447118,308,0,154.0,217.7888886,164832.2504,928.2588516,1256.833333,2795.758102,6958,6,7541,1885.25,3564.588931,7229,6,6958,6958.0,0.0,6958,6958,0,0,0,0,124,40,663.0420369,265.2168147,0,935,155.375,332.9431258,110851.125,0,0,1,1,0,0,0,1,0,177.5714286,187.0,154.0,0,0,0,0,0,0,5,935,2,308,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:14:06,29646,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,67.46272684,29646.0,0.0,29646,29646,29646,29646.0,0.0,29646,29646,0,0.0,0.0,0,0,0,0,0,0,40,0,67.46272684,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:17:57,1407,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1421.464108,1407.0,0.0,1407,1407,1407,1407.0,0.0,1407,1407,0,0.0,0.0,0,0,0,0,0,0,40,0,1421.464108,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:17:13,10928,3,4,326,935,326,0,108.6666667,188.2161878,935,0,233.75,467.5,115391.6545,640.556369,1821.333333,4061.141006,10101,4,10407,5203.5,6926.110922,10101,306,10924,3641.333333,5864.93626,10408,20,0,0,0,0,72,92,274.5241581,366.0322108,0,935,157.625,334.1804207,111676.5536,0,0,1,1,0,0,0,1,1,180.1428571,108.6666667,233.75,0,0,0,0,0,0,3,326,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:31:11,2278,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,877.9631255,2278.0,0.0,2278,2278,2278,2278.0,0.0,2278,2278,0,0.0,0.0,0,0,0,0,0,0,40,0,877.9631255,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:19:31,8396,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,238.2086708,8396.0,0.0,8396,8396,8396,8396.0,0.0,8396,8396,0,0.0,0.0,0,0,0,0,0,0,40,0,238.2086708,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:18:45,786,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2544.529262,786.0,0.0,786,786,786,786.0,0.0,786,786,0,0.0,0.0,0,0,0,0,0,0,40,0,2544.529262,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
62509,6,21/02/2018 02:21:08,17683,5,2,935,299,935,0,187.0,418.1447118,299,0,149.5,211.4249276,69784.53882,395.8604309,2947.166667,6945.786965,17123,6,17683,4420.75,8637.039476,17375,7,17123,17123.0,0.0,17123,17123,0,0,0,0,124,40,282.7574507,113.1029803,0,935,154.25,332.3684487,110468.7857,0,0,1,1,0,0,0,1,0,176.2857143,187.0,149.5,0,0,0,0,0,0,5,935,2,299,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
61585,6,21/02/2018 02:20:43,1278,5,2,935,311,935,0,187.0,418.1447118,311,0,155.5,219.9102089,974960.8764,5477.308294,213.0,287.4216415,757,7,1278,319.5,477.4239905,1023,7,757,757.0,0.0,757,757,0,0,0,0,124,40,3912.363067,1564.945227,0,935,155.75,333.1412184,110983.0714,0,0,1,1,0,0,0,1,0,178.0,187.0,155.5,0,0,0,0,0,0,5,935,2,311,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:11:24,29242,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68.39477464,29242.0,0.0,29242,29242,29242,29242.0,0.0,29242,29242,0,0.0,0.0,0,0,0,0,0,0,40,0,68.39477464,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:22:20,24055,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,83.14279776,24055.0,0.0,24055,24055,24055,24055.0,0.0,24055,24055,0,0.0,0.0,0,0,0,0,0,0,40,0,83.14279776,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:21:28,3697,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,540.9791723,3697.0,0.0,3697,3697,3697,3697.0,0.0,3697,3697,0,0.0,0.0,0,0,0,0,0,0,40,0,540.9791723,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
54952,6,21/02/2018 02:19:14,1941,5,2,935,334,935,0,187.0,418.1447118,334,0,167.0,236.1736649,653786.7079,3606.38846,323.5,496.2183995,1290,7,1941,485.25,796.5673753,1670,7,1290,1290.0,0.0,1290,1290,0,0,0,0,124,40,2575.991757,1030.396703,0,935,158.625,334.7676966,112069.4107,0,0,1,1,0,0,0,1,0,181.2857143,187.0,167.0,0,0,0,0,0,0,5,935,2,334,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:16:40,1132,3,4,340,935,340,0,113.3333333,196.2990915,935,0,233.75,467.5,1126325.088,6183.745583,188.6666667,210.4439751,497,8,877,438.5,82.7314934,497,380,1124,374.6666667,446.7799608,878,25,0,0,0,0,72,92,2650.176678,3533.568905,0,935,159.375,335.22314,112374.5536,0,0,1,1,0,0,0,1,1,182.1428571,113.3333333,233.75,0,0,0,0,0,0,3,340,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11:53,19324,3,4,273,935,273,0,91.0,157.6166235,935,0,233.75,467.5,62512.93728,362.2438419,3220.666667,5211.408588,12463,3,12763,6381.5,8600.53978,12463,300,19321,6440.333333,6371.952317,12768,25,0,0,0,0,72,92,155.2473608,206.9964811,0,935,151.0,330.8745986,109478.0,0,0,1,1,0,0,0,1,1,172.5714286,91.0,233.75,0,0,0,0,0,0,3,273,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:17:11,30836,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,64.85925542,30836.0,0.0,30836,30836,30836,30836.0,0.0,30836,30836,0,0.0,0.0,0,0,0,0,0,0,40,0,64.85925542,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
59722,6,21/02/2018 02:27:58,1247,5,2,935,336,935,0,187.0,418.1447118,336,0,168.0,237.5878785,1019246.191,5613.472334,207.8333333,255.6039254,650,6,1247,311.75,472.3694705,1009,6,650,650.0,0.0,650,650,0,0,0,0,124,40,4009.623095,1603.849238,0,935,158.875,334.918087,112170.125,0,0,1,1,0,0,0,1,0,181.5714286,187.0,168.0,0,0,0,0,0,0,5,935,2,336,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:14:13,15156,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,131.9609396,15156.0,0.0,15156,15156,15156,15156.0,0.0,15156,15156,0,0.0,0.0,0,0,0,0,0,0,40,0,131.9609396,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:15:22,11954,3,4,248,935,248,0,82.66666667,143.1828668,935,0,233.75,467.5,98962.69031,585.5780492,1992.333333,4581.85162,11341,7,11650,5825.0,7800.80201,11341,309,11947,3982.333333,6642.380622,11651,26,0,0,0,0,72,92,250.9620211,334.6160281,0,935,147.875,329.6736211,108684.6964,0,0,1,1,0,0,0,1,1,169.0,82.66666667,233.75,0,0,0,0,0,0,3,248,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11:48,1329,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1504.890895,1329.0,0.0,1329,1329,1329,1329.0,0.0,1329,1329,0,0.0,0.0,0,0,0,0,0,0,40,0,1504.890895,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:12:40,15038,3,4,311,935,311,0,103.6666667,179.5559337,935,0,233.75,467.5,82856.76287,465.4874318,2506.333333,5344.454871,13374,3,13784,6892.0,9166.932311,13374,410,15028,5009.333333,7616.026282,13777,34,0,0,0,0,72,92,199.4946136,265.9928182,0,935,155.75,333.1412184,110983.0714,0,0,1,1,0,0,0,1,1,178.0,103.6666667,233.75,0,0,0,0,0,0,3,311,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
56877,6,21/02/2018 02:20:45,7981,5,2,935,291,935,0,187.0,418.1447118,291,0,145.5,205.7680733,153614.8352,877.0830723,1330.166667,2898.551598,7237,7,7981,1995.25,3721.088942,7571,7,7237,7237.0,0.0,7237,7237,0,0,0,0,124,40,626.4879088,250.5951635,0,935,153.25,331.8824017,110145.9286,0,0,1,1,0,0,0,1,0,175.1428571,187.0,145.5,0,0,0,0,0,0,5,935,2,291,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:27:46,13913,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,143.7504492,13913.0,0.0,13913,13913,13913,13913.0,0.0,13913,13913,0,0.0,0.0,0,0,0,0,0,0,40,0,143.7504492,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:12:39,11286,3,4,316,935,316,0,105.3333333,182.4426851,935,0,233.75,467.5,110845.2951,620.2374623,1881.0,2774.4673,5833,3,5419,2709.5,3318.452124,5056,363,11283,3761.0,3242.728635,5833,24,0,0,0,0,72,92,265.8160553,354.4214071,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,0,1,1,178.7142857,105.3333333,233.75,0,0,0,0,0,0,3,316,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:13:01,5530,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,361.6636528,5530.0,0.0,5530,5530,5530,5530.0,0.0,5530,5530,0,0.0,0.0,0,0,0,0,0,0,40,0,361.6636528,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:17:48,10855,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,184.2468908,10855.0,0.0,10855,10855,10855,10855.0,0.0,10855,10855,0,0.0,0.0,0,0,0,0,0,0,40,0,184.2468908,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
50848,6,21/02/2018 02:18:15,1376,5,2,935,310,935,0,187.0,418.1447118,310,0,155.0,219.2031022,904796.5116,5087.209302,229.3333333,273.2673904,695,8,1376,344.0,457.3197277,988,12,695,695.0,0.0,695,695,0,0,0,0,124,40,3633.72093,1453.488372,0,935,155.625,333.0748254,110938.8393,0,0,1,1,0,0,0,1,0,177.8571429,187.0,155.0,0,0,0,0,0,0,5,935,2,310,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
60666,6,21/02/2018 02:27:14,1277,5,2,935,299,935,0,187.0,418.1447118,299,0,149.5,211.4249276,966327.3297,5481.597494,212.8333333,258.9837189,662,7,1277,319.25,467.008476,1002,8,662,662.0,0.0,662,662,0,0,0,0,124,40,3915.426782,1566.170713,0,935,154.25,332.3684487,110468.7857,0,0,1,1,0,0,0,1,0,176.2857143,187.0,149.5,0,0,0,0,0,0,5,935,2,299,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:29:21,13442,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,148.7873828,13442.0,0.0,13442,13442,13442,13442.0,0.0,13442,13442,0,0.0,0.0,0,0,0,0,0,0,40,0,148.7873828,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:30:21,1908,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1048.218029,1908.0,0.0,1908,1908,1908,1908.0,0.0,1908,1908,0,0.0,0.0,0,0,0,0,0,0,40,0,1048.218029,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:30:26,2299,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,869.9434537,2299.0,0.0,2299,2299,2299,2299.0,0.0,2299,2299,0,0.0,0.0,0,0,0,0,0,0,40,0,869.9434537,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
61402,6,21/02/2018 02:21:55,1135,5,2,935,261,935,0,187.0,418.1447118,261,0,130.5,184.5548699,1053744.493,6167.400881,189.1666667,234.7027198,609,6,1135,283.75,414.629453,890,6,609,609.0,0.0,609,609,0,0,0,0,124,40,4405.286344,1762.114537,0,935,149.5,330.2691543,109077.7143,0,0,1,1,0,0,0,1,0,170.8571429,187.0,130.5,0,0,0,0,0,0,5,935,2,261,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:29:26,17674,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,113.1605749,17674.0,0.0,17674,17674,17674,17674.0,0.0,17674,17674,0,0.0,0.0,0,0,0,0,0,0,40,0,113.1605749,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:30:42,11951,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,167.3500126,11951.0,0.0,11951,11951,11951,11951.0,0.0,11951,11951,0,0.0,0.0,0,0,0,0,0,0,40,0,167.3500126,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:29:53,1273,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1571.091909,1273.0,0.0,1273,1273,1273,1273.0,0.0,1273,1273,0,0.0,0.0,0,0,0,0,0,0,40,0,1571.091909,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:32:42,1999,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000.50025,1999.0,0.0,1999,1999,1999,1999.0,0.0,1999,1999,0,0.0,0.0,0,0,0,0,0,0,40,0,1000.50025,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:13:55,12518,3,4,365,935,365,0,121.6666667,210.7328483,935,0,233.75,467.5,103850.4553,559.1947595,2086.333333,4490.255835,11228,6,11608,5804.0,7670.694362,11228,380,12510,4170.0,6451.929014,11606,56,0,0,0,0,72,92,239.6548969,319.5398626,0,935,162.5,337.2578496,113742.8571,0,0,1,1,0,0,0,1,1,185.7142857,121.6666667,233.75,0,0,0,0,0,0,3,365,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
53533,6,21/02/2018 02:24:11,1189,5,2,935,312,935,0,187.0,418.1447118,312,0,156.0,220.6173157,1048780.488,5887.300252,198.1666667,259.053212,676,5,1189,297.25,444.8987713,951,5,676,676.0,0.0,676,676,0,0,0,0,124,40,4205.214466,1682.085786,0,935,155.875,333.2079735,111027.5536,0,0,1,1,0,0,0,1,0,178.1428571,187.0,156.0,0,0,0,0,0,0,5,935,2,312,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:12:15,14902,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,134.2101731,14902.0,0.0,14902,14902,14902,14902.0,0.0,14902,14902,0,0.0,0.0,0,0,0,0,0,0,40,0,134.2101731,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:25:24,14422,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,138.6770212,14422.0,0.0,14422,14422,14422,14422.0,0.0,14422,14422,0,0.0,0.0,0,0,0,0,0,0,40,0,138.6770212,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:29:32,16799,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,119.0547056,16799.0,0.0,16799,16799,16799,16799.0,0.0,16799,16799,0,0.0,0.0,0,0,0,0,0,0,40,0,119.0547056,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:15:36,1343,3,4,336,935,336,0,112.0,193.9896904,935,0,233.75,467.5,946388.6821,5212.211467,223.8333333,302.8025209,788,3,1090,545.0,343.6538957,788,302,1340,446.6666667,569.7054795,1095,26,0,0,0,0,72,92,2233.804914,2978.406552,0,935,158.875,334.918087,112170.125,0,0,1,1,0,0,0,1,1,181.5714286,112.0,233.75,0,0,0,0,0,0,3,336,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:19:04,11347,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,176.2580418,11347.0,0.0,11347,11347,11347,11347.0,0.0,11347,11347,0,0.0,0.0,0,0,0,0,0,0,40,0,176.2580418,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:32:02,1631,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1226.24157,1631.0,0.0,1631,1631,1631,1631.0,0.0,1631,1631,0,0.0,0.0,0,0,0,0,0,0,40,0,1226.24157,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
51194,6,21/02/2018 02:30:23,34370,5,2,935,266,935,0,187.0,418.1447118,266,0,133.0,188.0904038,34943.26447,203.6659878,5728.333333,13558.65983,33400,4,34370,8592.5,16736.38337,33693,4,33400,33400.0,0.0,33400,33400,0,0,0,0,124,40,145.4757056,58.19028222,0,935,150.125,330.5149391,109240.125,0,0,1,1,0,0,0,1,0,171.5714286,187.0,133.0,0,0,0,0,0,0,5,935,2,266,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:16:21,30160,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66.31299735,30160.0,0.0,30160,30160,30160,30160.0,0.0,30160,30160,0,0.0,0.0,0,0,0,0,0,0,40,0,66.31299735,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
61463,6,21/02/2018 02:20:45,1290,5,2,935,342,935,0,187.0,418.1447118,342,0,171.0,241.8305192,989922.4806,5426.356589,215.0,270.8564195,705,6,1290,322.5,474.7332584,1018,6,705,705.0,0.0,705,705,0,0,0,0,124,40,3875.968992,1550.387597,0,935,159.625,335.3777987,112478.2679,0,0,1,1,0,0,0,1,0,182.4285714,187.0,171.0,0,0,0,0,0,0,5,935,2,342,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
